,file_name,caption_num,caption,abstract_captions
6800,20160326_103240.wav,caption_4,"the were bagpipes were played loudly, with the beat of drums in the distance.","[['Bagpipes and drums performance.', 'Distant snare drums and bagpipes.', 'Simultaneous bagpipes and drums playing.'], ['Musical instruments creating rhythm.', 'Bagpipes and drums creating melody.', 'Collaborative musical performance.']]"
6801,Town_Square_Ambience.wav,caption_4,a train horn blasts while birds vocalize nearby.,"[['Car horn honking and city birds chattering.', 'Horn honking with bird songs.', 'Urban soundscape with birds and horn.'], ['One horn honk followed by birds singing.', 'A horn blast and birds vocalizing.', 'Train horn and nearby bird sounds.']]"
6802,atm_money_bank_machine.wav,caption_4,cars in the distance drive and honk as someone swipes a card to enter a door.,"[['Car horn and driving sounds with a door opening.', 'Vehicle noises and door beeping.', 'Traffic and entrance sounds.'], ['Horn beeping, cars driving, and access card use.', 'Road noises with a door opening beep.', 'Card swipe and traffic ambience.']]"
6803,Ext-amb_late-fall-night_Distant-Dog-going-bizerk-fallcrickets.wav,caption_4,crickets are chirping while a dog barks in the distance.,"[['Dog barking and birds chirping near water.', 'Neighborhood dog barking.', 'Crickets and distant dog barking.'], ['Canine sounds and bird songs.', 'Barking dog in a residential area.', 'Insects and dog noises.']]"
6804,2HorseCartsGheoghieni.wav,caption_4,"people are talking close to each other while horse hooves are striking a and surface, and traffic is moving.","[['Birds and horse sounds on a street.', 'Urban setting with animal presence.', 'Outdoor ambience with a horse.'], ['Horse hooves and birds in a lively area.', 'City street with animal and human noises.', 'Urban environment with diverse sounds.']]"
6805,34_ELEVA.wav,caption_4,someone turning on a machine and it is whirring.,"[['Metal banging and footsteps in a room.', 'Loading a large washing machine.', 'Turning on a machine.'], ['Metallic noise and people walking.', 'Industrial washing machine being used.', 'Activating a whirring machine.']]"
6806,53_blackhead_minifjord_closeup.wav,caption_4,an airplane flies overhead while a faucet leaks a few spurts of water.,"[['Airplane flying overhead with water sounds.', 'Aircraft passing nearby bathroom or creek.', 'Flight and water presence.'], ['Plane passing during water-related activity.', 'Aeroplane nearby leaking faucet.']]"
6807,96_stock.wav,caption_4,machinery is slowly running and it slows down and then increases in speed.,"[['Sweeping strokes with train background.', 'Rotating machine gears grinding.', 'Machinery adjusting speed.'], ['Faint strokes with train ambience.', 'Loud machine rotation.', 'Machinery slowing down and speeding up.']]"
6808,Forbidden_Purr01.wav,caption_4,low vibrating over clicking and scraping on the ground.,"[['Cat purring and breathing sounds.', 'Vibration and floor noises.', 'Low rumbling and snorting.'], ['Feline sounds and floor interactions.', 'Vibrating ambiance with scraping noise.', 'A rumble accompanied by clicking and scraping.']]"
6809,"a_gentle_breeze,_wind_2.wav",caption_4,the wind blows while cars are passing by.,"[['High-speed car driving.', 'Engine noises and wind.', 'Cars and wind sounds.'], ['Car moving quickly.', 'Engine hums with clicks and thumps.', 'Outside wind and car sounds.']]"
6810,abstract-train.wav,caption_4,"the intensity and pitch of a low growl changes over time, growing and fading.","[['UFO taking off on earth.', 'Machine operating with varying sounds.', 'Low growl changing intensity and pitch.'], ['An unidentified object leaving the ground.', 'Erratic machine sounds at different volumes.', 'Growl fluctuating in volume and frequency.']]"
6811,Birds_Singing_in_a_Small_Town_During_Morning.wav,caption_4,many cars drive by whilst birds begin their own song.,"[['Birds singing with wind and car sounds.', 'Nature and city sounds combined.', 'Outdoor ambience with birds and traffic.'], ['Birds chirping and cars passing.', 'Birdsong amidst urban noise.', 'Nature and street sounds blending.']]"
6812,AGFA_1.wav,caption_4,a soft wind blowing in the background while a mechanical device repeatedly ejects items as time progress.,"[['Man interacting with objects in a running car.', 'Mechanical device operating in a vehicle.', 'Wind and machinery sounds.'], ['Person moving items in a car with engine on.', 'Device functioning repeatedly.', 'Gentle breeze with mechanical operations.']]"
6813,air_bubbles_on_the_surface_of_the_water.wav,caption_4,water is dripping from a faucet at a quick pace.,"[['Bubbles forming and popping in boiling liquid.', 'Liquid boiling with bubbles popping.', 'Faucet water dripping rapidly.'], ['Boiling liquid creating bubbles.', 'Water dripping quickly from a faucet.', 'Fast-paced faucet dripping.']]"
6814,air_pedal_001.wav,caption_4,the gears of the bike click as it rolls.,"[['Fishing rod reeling amidst background rustling.', 'Metal object hitting hard surface near pencil sharpener.', 'Bike gears clicking with movement.'], ['Reeling in a fishing rod with background noise.', 'Metal clanking and pencil sharpener grinding.', 'Bike gears and rolling sounds.']]"
6815,All_bells_ringing_at_Notre-Dame_in_Paris.wav,caption_4,people are talking in the distance as church bells ring out.,"[['Church bells ringing with distant conversation.', 'Bells and people talking in the background.', 'Religious ambiance with human voices.'], ['Distant chatter and church bells sound.', 'Background discussions and bell chimes.', 'Church atmosphere with people talking.']]"
6816,Christmas_market_Neptunbrunnen_03_111223.wav,caption_4,grown ups and kids are speaking as music plays close by in the surroundings.,"[['Crowd chatting with background music.', 'People interacting while music plays.', 'Conversations amidst musical ambience.'], ['People talking with music in the background.', 'Verbal interactions with nearby music.', 'Outdoor gathering with music and discussions.']]"
6817,AMB_Int_Rain_Auto_001.wav,caption_4,"loud, heavy rain falls onto the roof of a vehicle or a porch.","[['Horses driving a wagon with hoof sounds.', 'Hard objects rolling in a container.', 'Heavy rain falling on a surface.'], ['Horse-driven wagon on the ground.', 'Solid items moving in a hard container.', 'Intense rainfall on a roof.']]"
6818,"Ambience_-_Merri_path,_trees_and_birds,_gentle_wind.wav",caption_4,seagulls chirp in the background as a steady wind blows.,"[['Birds and cars with footsteps sounds.', 'Nature and vehicles ambiance.', 'Outdoor environment noises.'], ['Birds singing with vehicle and wind sounds.', 'Animals and vehicles in the background.', 'Nature and city sounds mixed together.']]"
6819,Ambience_Coffee_Shop_3_.wav,caption_4,people are talking in a dining place while eating.,"[['People socializing in a restaurant.', 'Dining ambiance with utensils clinking.', 'Crowd conversing while eating.'], ['Restaurant atmosphere with chatter and utensils.', 'Social gathering at a dining place.', 'Eating and talking in a public space.']]"
6820,Ambience-Centre_of_a_busy_mall.wav,caption_4,someone walking in a pretty crowded place with people talking in the background.,"[['Airport ambience with people and luggage.', 'Busy public space with background chatter.', 'Crowded environment with people talking.'], ['Airport atmosphere with screeching luggage.', 'Public area with people muttering.', 'Conversing individuals in a crowded space.']]"
6821,Deep_Space_(Cinematic_Soundscape).wav,caption_4,static and voices over a radio with ambient music.,"[['Creepy movie soundtrack with various sounds.', 'Eerie music and ambient noises.', 'Spooky audio backdrop.'], ['Electronic sounds, static, and helicopter noise.', 'Radio chatter and helicopter passing.', 'Ambient music and radio communication.']]"
6822,ambient_bcn_glories.wav,caption_4,"machinery running, people conversing and traffic in the distance.","[['Urban environment with public transportation.', 'City day with various sounds.', 'Bustling city ambiance.'], ['Footsteps, train tracks, wind, and key sounds.', 'Machinery, conversations, and distant traffic.', 'City noises and public transport.']]"
6823,glass_scraping_ST.wav,caption_4,a saucer screeches like bad chalk on a chalkboard as it slides along a surface.,"[['Metal object sliding with squeaking noise.', 'Lift jack being pulled in a garage.', 'Screeching sound similar to chalk on a chalkboard.'], ['Squeaky metal sliding.', 'Dragging a lift jack.', 'Saucer creating screeching noise.']]"
6824,walk_on_bed.wav,caption_4,someone is setting up a tent and making sure it is stretched out.,"[['Tent setup process.', 'Tarp folding indoors.', 'Dragging object on the floor.'], ['Pitching and stretching a tent.', 'Creaking wood during tarp folding.', 'Walking by while dragging something.']]"
6825,police_car_siren-esp.wav,caption_4,an emergency services siren sounds in high pitched tones.,"[['High pitched siren sounds.', 'Emergency siren blaring.', 'Loud siren noises.'], ['High frequency siren.', 'Alarm blaring in high pitch.', 'Urgent siren tones.']]"
6826,angry_squirrel.wav,caption_4,an exotic bird squawks out several mating calls while a cricket faintly chirps in the background.,"[['Baby animal calling for mother or food.', 'Exotic bird making mating calls with cricket sounds.', 'Animal seeking attention or nourishment.'], ['Infant creature crying for assistance.', 'Bird vocalizing amidst cricket chirps.', 'Young animal in need of care or sustenance.']]"
6827,Announcement_Rotterdam_Centraal_090408.wav,caption_4,a man talks as something ruffles in the background.,"[['Man communicating through radio.', 'Radio conversation happening.', 'Audio transmission taking place.'], ['Man speaking while working.', 'A person talking amidst background noise.', 'Human conversation with ambient sounds.']]"
6828,Japan_Kashiwa_Friend-LeafWhistle_Lawnmower.wav,caption_4,someone is tending their lawn with a weed eater as either a child or animal is crying.,"[['Lawnmower sounds and animal noises.', 'Outdoor maintenance with background animals.', 'Gardening activities with animal presence.'], ['Distant lawnmower and dog whining.', 'Humming noise and birdsong.', 'Weed eater and crying sound in the background.']]"
6829,STE-040_italian_police_siren.wav,caption_4,the siren plays repeatedly as the emergency vehicle drives down the street.,"[['Emergency vehicle with siren in traffic.', 'Siren sounds from a moving vehicle.', 'A vehicle with a siren passing by.'], ['Ambulance siren approaching and receding.', 'Emergency vehicle driving with sirens.', 'Siren playing as vehicle moves.']]"
6830,Grasshoppers_during_a_storm.wav,caption_4,the ebb and flow of wind and rain is great.,"[['Waves crashing on a rocky beach.', 'Ocean waves hitting rocks.', 'Rain falling into ocean waves.'], ['Natural seaside ambiance.', 'Wind and rain with ocean waves.', 'Stormy coastal atmosphere.']]"
6831,"Atmo_Public_Swimming_Pool_Entrance,_Germany.wav",caption_4,some people are talking and things are banging against each other.,"[['A conversation with background metallic sounds.', 'People talking in a large room with assembly.', 'Noises and human discussions during an event.'], ['A man and woman conversing with metal bangs.', 'Indistinct chatter in a spacious room with ongoing assembly.', 'People conversing with occasional clanging sounds.']]"
6832,attic_fan_contact.wav,caption_4,i see an object spinning and it is giving off a squeak.,"[['Spinning object with a squeaky sound.', 'Metallic instrument twisting with background rumble.', 'Manipulating a metal object with distant booming.'], ['Object creating squeaking noise.', 'Twisting a metallic item with low rumble.', 'Bending metal with background noise.']]"
6833,Automatic_coffee_machine.wav,caption_4,liquid pours into a cup in the background as a machine whirs continuously over time.,"[['Coffee machine and kitchen sounds.', 'Coffee preparation with background noise.', 'Beverage-making process in a kitchen.'], ['Coffee being made with froth.', 'Coffee machine and froth preparation.', 'Dripping coffee and froth making.']]"
6834,baby_bell_rattle_05.wav,caption_4,a stringed instrument with hanging balls rapping against the strings.,"[['Melodic chime playing.', 'Xylophone being played beautifully.', 'Stringed instrument with balls creating music.'], ['Increasing scales on a chime.', 'Pleasant xylophone performance.', 'Hanging balls striking strings on an instrument.']]"
6835,bacardi-open-and-close.wav,caption_4,a zipper is quietly being zipped up and down.,"[['Squeaking of a plastic or styrofoam piece.', 'Quiet zipper operation.'], ['Squeaking small item.', 'Low noise zipper manipulation.']]"
6836,background2(bar_or_pub).wav,caption_4,multiple people laughing and chattering simultaneously in a happy fashion.,"[['Crowd talking and laughing.', 'Group of people having a lively conversation.', 'Simultaneous laughter and chatter.'], ['Loud crowd with laughter.', 'Happy group chattering and laughing.', 'People happily talking and laughing.']]"
6837,backyard.wav,caption_4,crickets peep and cheep while drips of water splash and traffic occurs.,"[['Crickets and nighttime sounds in a grassy area.', 'Crickets chirping with water and traffic sounds.', 'Nighttime ambience with crickets.'], ['Insects vocalizing near water and traffic.', 'Natural and man-made background noises.', 'Crickets and surrounding sounds at night.']]"
6838,Bad_com_link_sound.wav,caption_4,"static, electronic noises continue to emit from a machine.","[['Radio station tuning with static and beeps.', 'In and out of radio signal with noise.', 'Electronic interference and beeping sounds.'], ['Machine emitting static and electronic noises.', 'Continuous static noises from a device.', 'Electronic device producing static sounds.']]"
6839,FRIDGEJOHANNAHOME.wav,caption_4,somebody is throwing darts at a board in a bar.,"[['Door opening and closing with machine noise.', 'Wooden logs being cut by a machine.', 'Items being moved in a room.'], ['Dart throwing in a bar.', 'Machine hums while working.', 'Objects being rearranged.']]"
6840,Fenway_Park_Sep_19_2010.wav,caption_4,at a sports event a person is saying something while people are talking.,"[['Man shouting and crowd cheering in the background.', 'People talking and cheering at a sports event.', 'Noisy gathering with diverse reactions.'], ['Shouting man and loud cheers in a crowd.', 'Sports event ambiance with conversations.', 'Group of people with mixed reactions.']]"
6841,stepshh.wav,caption_4,the ball is being bounced at a consistent rate of every two to three seconds.,"[['Ball being hit with a man grunting.', 'Rhythmic item hitting.', 'Consistent ball bouncing.'], ['Man grunting while hitting a ball.', 'Item collision in rhythm.', 'Ball bouncing every few seconds.']]"
6842,BANISTER_FLOOR_CREAK.wav,caption_4,the bench made a creaking sound as the man put pressure on it.,"[['Person speaking with creaking noises.', 'A reading accompanied by creaking sounds.', 'Speech and creaking during a show.'], ['Individual talking and creaking noises.', 'Voice and creaking sounds in the background.', 'A person talking with creaks in the background.']]"
6843,Office_Ambient_Sound.wav,caption_4,someone is talking and moving around while music plays in the background.,"[['Background banjo music and speaking.', 'Soft music and conversation.', 'Music and chatter.'], ['Banjo and radio singing with woman speaking.', 'Person talking with music in background.', 'Movement and talking during music playback.']]"
6844,dare16_orchestral_scape2.wav,caption_4,the chorus rings out and the blare fills the bridge as the horns play loud.,"[['Musician warming up with varying volume.', 'Train passing with heavy music.', 'Loud horns playing on a bridge.'], ['A fluctuating musical performance.', 'Train and heavy music in the background.', 'Blaring horns in a location.']]"
6845,bareboneshowling.wav,caption_4,howling or spooky noises with background music possibly from a pack of dogs or a ghost movie.,"[['Dogs howling with guitar music.', 'Group of animals howling and music playing.', 'Howling sounds and background guitar.'], ['Howling noises accompanied by music.', 'Intense music and animal sounds.', 'Spooky noises and background tunes.']]"
6846,spoon_tapping_glass.wav,caption_4,"the tapping of silverware on a glass, as if it was an event.","[['Object collision causing a ringing sound.', 'Wine glass producing varying pitches.', 'Tapping on glass container.'], ['Collision of objects with ringing noise.', 'Multiple notes produced from wine glass.', 'Silverware tapping on glass at an event.']]"
6847,Bathroom_wash_face.wav,caption_4,a person is talking to another person who says something back.,"[['Calm conversation between people.', 'People talking and handling paper.', 'Human dialogue with paper sounds.'], ['Calm verbal interaction.', 'Discussion with background paper noises.', 'Conversation and paper handling.']]"
6848,Bathtub_water-gentle-swish.wav,caption_4,someone putting their hand in tank of water several times and closing tank.,"[['Child playing with water in the bathtub.', 'Water splashing during bath time.', 'Fun in the bathtub.'], ['Hands moving water in a tub.', 'Splashing water multiple times.', 'Repeatedly dipping hand in water tank.']]"
6849,BEACH_BIG_WAVES_STORM.wav,caption_4,waves crash while the strong wind quickly blows.,"[['Strong wind and passing car.', 'Windy weather with a moving vehicle.', 'Wind blowing and car driving.'], ['Heavy wind pushing water to the shore.', 'Windy beach environment.', 'Strong wind affecting shoreline.']]"
6850,STE-027FIRE.wav,caption_4,leaves are brushed as a loud radio speaker announcer is audible and people chat.,"[['Person walking with intercom speech and campfire.', 'Voice over intercom and footsteps on leaves.', 'Outdoor ambience with human speech.'], ['Footsteps on foliage with intercom announcement.', 'Leaves crunching and radio speaker audible.', 'Nature walk with background conversation.']]"
6851,Beer_Pong_Sounds_ball_table_and_cups.wav,caption_4,people are hitting ping pong balls across a table.,"[['Old door lock being checked.', 'Object bouncing off a hard surface with whispering.', 'Ping pong game in progress.'], ['Inspecting lock internals in an old door.', 'Object rebounding and murmurs in the background.', 'Table tennis being played.']]"
6852,Spain_Holland_1-5_140613_00.wav,caption_4,a group of people shout and are followed by music and cheers.,"[['Crowd celebrating in the city streets.', 'Loud cheering at a public event.', 'Group of people and celebration sounds.'], ['People shouting together at a sports event.', 'Cheering at a public gathering.', 'Chants and music among crowd.']]"
6853,bell_cbn2_b1_89.wav,caption_4,someone is playing the xylophone skillfully while another person is repetitively hitting the gong in the background.,"[['Bell sounds with echo effects.', 'Manipulated bell performance.', 'Echoing xylophone and gong.'], ['Humming bell with varying frequencies.', 'Bell music with added echo.', 'Skillful xylophone and repetitive gong.']]"
6854,bell_gong_urban_park.wav,caption_4,three bell tones are struck and ring while cars pass.,"[['Gong sound with background traffic.', 'Three gong hits with cars driving.', 'Bell sounds amidst road noise.'], ['Gong struck as vehicles pass.', 'Three bell tones with traffic.', 'Gong and cars in the background.']]"
6855,dmv_-_&#39;now_serving&#39;.wav,caption_4,in a crowded area and announcement plays through intercom.,"[['Crowd talking with intercom announcement.', 'Public service office assisting people.', 'Crowded area with intercom voice.'], ['Group communication and intercom speech.', 'Assisting a large group in a public setting.', 'Announcement playing amidst crowd noise.']]"
6856,bellsequence.wav,caption_4,a mallet hits a singing bowl and a mallet hits three other singing bowls.,"[['Slow melodic chime with various notes.', 'Pleasant bell chiming multiple times.', 'Singing bowls being struck.'], ['Different notes played on a chime.', 'A bell chimes in a pleasant manner.', 'Mallet hitting singing bowls.']]"
6857,Playing_with_Washers.wav,caption_4,coins being flipping around and shuffled with in a hand.,"[['Handling coins in hand.', 'Counting coins by sound.', 'A person with coins in hand.'], ['Playing with coins in hand.', 'Touching and shuffling coins.', 'Coins being moved around in hand.']]"
6858,petrol_station_filling_up_car.wav,caption_4,someone works outside while the city cars fill the background.,"[['Car driving away while machine operates.', 'Vehicle departure amidst machinery sounds.', 'Machine operation and car movement.'], ['Fiddling with links as car pulls away.', 'Car departs as machinery works in background.', 'City car noises blend with outdoor work.']]"
6859,big_bubbles_on_water.wav,caption_4,bubbles are being blown into liquid and they are popping as they reach the surface.,"[['Water draining with gurgling sounds.', 'Air bubbles forming and popping on liquid.', 'Bubbles reaching liquid surface and popping.'], ['Drain opening and water flowing.', 'Bubbling liquid.', 'Surface bubbles popping.']]"
6860,BIG_DOG_EATING_Dog_Eating_out_of_metal_bowl_(SFX).wav,caption_4,various objects make a lot of noise in a can.,"[['Horse feeding from a metal bucket.', 'Clanging sounds during feeding.', 'Animal eating with metallic noise.'], ['Moving objects in a tin can.', 'Noisy objects inside a can.', 'Rattling items in a container.']]"
6861,Big_Sur_Pfeiffer_Beach_Park_Stream.wav,caption_4,water is running into a bowl filled with water.,"[['Running water splashing into a pool.', 'Waterfall falling into a lagoon.', 'Water flowing into a filled bowl.'], ['Splashing water into a pool.', 'Flowing waterfall into a calm lagoon.', 'Water filling an already filled bowl.']]"
6862,Vinyl_record_noise.wav,caption_4,the cracking of a small fire very close to the receiver.,"[['End of a song on a vinyl record.', 'Turntable spinning without needle.', 'Electronic hiss from a speaker.'], ['Record player waiting to restart.', 'Turntable not making contact with record.', 'Crackling sounds near the receiver.']]"
6863,LoaderTruckOutsideHouse.wav,caption_4,moving a hallow drum around with objects in it.,"[['Drum with objects inside being moved.', 'Metal clanking in a spacious area.', 'Machines and metal sounds.'], ['Hallow drum movement with contained items.', 'Metal object clanking in a room.', 'Metal being manipulated with machinery.']]"
6864,Bird-slips-out-of-egg.wav,caption_4,small hard objects are being rolled against each other.,"[['Bird feeding baby birds with seeds.', 'A bird chirping and objects rubbing together.', 'Seeds cracking and baby birds crying.'], ['Bird and object sounds.', 'Feeding and chirping birds.', 'Cracking seeds and bird calls.']]"
6865,birds_and_wind_13.wav,caption_4,there are all different kinds of birds outside chirping.,"[['Various birds vocalizing.', 'Birds and animals communicating.', 'Nature sounds with mild disturbance.'], ['Birds chirping with background noise.', 'Outdoor bird sounds and interruptions.', 'Animal sounds amidst an external event.']]"
6866,Birds_In_A_Cage_On_Antibiotics.wav,caption_4,people are playing with their pet birds while they chirp in the cage.,"[['Bird chirping and background human activity.', 'People and birds interacting in a shared space.', 'Outdoor environment with birds and people.'], ['Bird sounds with human conversations.', 'Ambient noise of birds and human activity.', 'Nature and humans coexisting.']]"
6867,franco_hernan_geo_fonia_riachuelo_santa_elena_corregimiento_medellin.wav,caption_4,water splashing in a waterfall or out of a hose and into a bucket.,"[['Water splashing in the wind.', 'Water bubbles and froths.', 'Water splashing against a surface.'], ['Wind affecting a water fountain.', 'Water interacting with rocks.', 'Water from a hose hitting a bucket.']]"
6868,Blackcap.wav,caption_4,birds inside of an atrium chirping and singing.,"[['Birds vocalizing in various ways.', 'Multiple birds creating sounds.', 'Avian melodies.'], ['Chirping and singing in an atrium.', 'Birds creating soundscapes indoors.', 'Indoor avian sounds.']]"
6869,flapping_Bird.wav,caption_4,a man speaks and then a large bird flies away.,"[['Man talking and a bird flying.', 'A person speaks and interacts with a large bird.', 'Human speech and bird flight.'], ['Man conversing and flapping cloth.', 'Speaking and cloth movement.', 'Dialogue with cloth flapping.']]"
6870,unreal_atmosphere_x20mi2b.wav,caption_4,"noises in the back ground included an engine idling, a jet flying overhead and keyboard music.","[['Loud crackling and high-pitched noise.', 'Aircraft taking off with background noises.', 'Engine and jet sounds with keyboard music.'], ['Loud popping and whining sounds.', 'Plane departure and mixed noises.', 'Various background noises with aircraft.']]"
6871,eating_biscuits1.wav,caption_4,someone is chewing a crunchy snack and then a metal clinking noise replaces the crunching sound.,"[['Opening a package and chewing food.', 'Eating a snack and closing container.', 'Crunchy snack consumption and clinking noise.'], ['Unwrapping and eating a food item.', 'Chewing and container sound.', 'Snack being consumed with metal noise.']]"
6872,Machetes_sliding_2.wav,caption_4,two metal items are being banged and rubbed together.,"[['Swords clashing together.', 'Metal objects colliding.', 'Metallic sounds from contact.'], ['Sword fight sounds.', 'Metal hitting metal.', 'Clanging noise.']]"
6873,bled_island2.wav,caption_4,waves are splashing against the hull of a boat in the water.,"[['Splashing in water repeatedly.', 'Boat bobbing in the water.', 'Waves hitting a boat hull.'], ['Water splashing activity.', 'Boat movement in water.', 'Wave interaction with boat.']]"
6874,boca.wav,caption_4,"slow water drops becoming faster, kids talking and moving.","[['Children talking and playing paddle sport.', 'Kids engaging in conversation and games.', 'Youthful activities and discussions.'], ['Children conversing while playing a ball game.', 'Paddle ball and kids chatting.', 'Youth interacting and playing.']]"
6875,bottle_filling_up.wav,caption_4,water is flowing from a faucet into a sink and the sound stays constant.,"[['Water flowing from a faucet into a sink.', 'Filling a container with water.', 'Constant water sound.'], ['Water pouring from a faucet.', 'Water filling up a container.', 'Flowing water sound.']]"
6876,indoors_house_ambient_more_silent_room_tone.wav,caption_4,people are working in a canteen environment as equipment is moved and children mutter.,"[['Restaurant ambience with talking and clanging dishes.', 'Canteen environment with people working and children talking.', 'People interacting amidst dish noises and a busy atmosphere.'], ['Busy restaurant setting.', 'Canteen activity with children and equipment.', 'Working environment with background chatter.']]"
6877,radio-waves-surround-sound-front.wav,caption_4,someone adjusting the radio and getting a mix of signals.,"[['Radio being tuned through various stations.', 'Switching between radio frequencies.', 'Adjusting radio channels.'], ['Tuning through static and radio stations.', 'Navigating radio stations and static.', 'Exploring radio channels amidst static.']]"
6878,bridge_demolition_pounding.wav,caption_4,metal objects rubbing against each other are clanking and creaking.,"[['Machine pressing down on material.', 'Pile driver driving into the ground.', 'Metal objects clanking and creaking.'], ['Hard object pressing with a machine.', 'Repeated pile driver strikes.', 'Creaking metal interaction.']]"
6879,Brooklyn_Residential_Street.wav,caption_4,people are conversing next to a busy road with vehicles passing by.,"[['Bus adjusting for passengers amidst chattering and traffic.', 'People talking near a busy road as a bus operates.', 'Conversations in a bus station with vehicle noises.'], ['Bus movement and conversations near a street.', 'Chatter and traffic sounds with a bus in action.', 'Busy road ambience with people talking.']]"
6880,brownnoise.wav,caption_4,the wind blows loudly in gusts amid white noise.,"[['Wind blowing and static noise.', 'Breeze and ambient sounds.', 'Outdoor weather sounds.'], ['Rain and distant traffic.', 'Pouring rain and vehicle noises.', 'Wet weather and transportation sounds.']]"
6881,rain_in_pipes.wav,caption_4,"water flows steadily, and hits against an object.","[['Cooking sounds and setting a cup on a counter.', 'Water-related activities in various locations.'], ['Sizzling oil and objects in the kitchen.', 'Water flowing and hitting against an object.']]"
6882,bugs_buzzing_loud.wav,caption_4,a cricket sound with a high pitch is constantly chirping.,"[['Cricket chirping and increasing in volume.', 'Constant high-pitched cricket sound.', 'Incessant cricket chirps.'], ['Cricket noise intensifying.', 'Unceasing cricket sound.', 'Continuous cricket chirping.']]"
6883,High_pitched_drilling.wav,caption_4,someone is using an electric drill for more than one screw.,"[['Drilling through a material.', 'Using an electric drill.', 'Power tool operation.'], ['Drilling through thin material.', 'Saw chugging sporadically.', 'Electric drill for multiple screws.']]"
6884,Bus_driving.wav,caption_4,a vehicle carries cargo down a dirt road.,"[['Car driving on a bumpy road.', 'Vehicle on a rough terrain.', 'Off-road driving with cargo.'], ['Bumpy road journey.', 'Rough terrain vehicle ride.', 'Driving on an uneven path.']]"
6885,GarbageTruck.wav,caption_4,a large truck is beeping while it reverses and the brakes are squealing as well.,"[['Truck beeping while reversing.', 'Vehicle making noise while backing up.', 'Backing up with beeping sounds.'], ['Truck with squealing brakes.', 'Noise from vehicle brakes.', 'Brake sounds during reversal.']]"
6886,coffee_can.wav,caption_4,the person uses a can opener to open and remove the lid from a can.,"[['Using a can opener to open a can.', 'Loud chewing after opening something.', 'Removing a can lid.'], ['Opening a can with a tool.', 'Crunchy eating sounds.', 'Lid removal from a can.']]"
6887,Typing_on_a_typewriter_with_ding_at_end_of_each_line.wav,caption_4,"the typewriter clacks along, slowly and quickly and when the bell rings the carriage is moved to the next line.","[['Typing on a typewriter with pauses.', 'Using a typewriter for a document.', 'Typewriter in action.'], ['Typing and adjusting a typewriter.', 'Document creation with a typewriter.', 'Typewriter usage for writing.']]"
6888,church-eglise_#1.wav,caption_4,people are talking as some announcements are made.,"[['Wind blowing and people conversing.', 'People chatting amidst windy conditions.', 'Gathering with background discussions.'], ['People talking in a gym setting.', 'Announcements being made with background chatter.', 'Indoor area with multiple conversations.']]"
6889,cambridge_train_station_02_shelter_water_2005.wav,caption_4,something ticks while water drops from a faucet.,"[['People talking with liquid dripping sounds.', 'Conversations accompanied by dripping noises.', 'Vocal interactions with a dripping background.'], ['Human dialogues with water drops.', 'Chats amidst dripping water sounds.', 'Talking near a dripping faucet.']]"
6890,PS3F_FOZ_centro_RuaNaipi_Noite.wav,caption_4,"a dog yelps, several vehicle engines roar by, and a woman speaks while faint footsteps echo in the background.","[['Dog barking, car noises, and human voice.', 'Pet vocalization and street sounds.', 'Canine, vehicle, and person sounds.'], ['Dog, cars, and person audio sequence.', 'Yelping canine, passing vehicles, singing human.', 'Series of dog, vehicle, and vocal sounds.']]"
6891,Nightingale.wav,caption_4,"birds of many different kinds are flocking together, chirping and singing.","[['Multiple birds chirping during a video.', 'Various birds singing continuously.', 'Birds vocalizing together.'], ['Birds making short chirps and tweets.', 'Different kinds of birds singing.', 'Chirping and singing birds in a group.']]"
6892,"ICE_passing_by,_then_an_ambulance_with_siren.wav",caption_4,"trucks, cars and emergency vehicles drive through a busy city.","[['Passenger on a trolley train with ambulance sirens.', 'Riding a trolley train amidst city noises.', 'Urban transportation and emergency sounds.'], ['Trolley train passenger experiencing city sounds.', 'City traffic and ambulance sirens.', 'Urban sounds with trolley train and sirens.']]"
6893,Lincoln_Nebraska_Tornado_5_9_2016.wav,caption_4,music plays in a low volume before escalating and leveling out.,"[['High-speed plastic pipe creates sounds.', 'Whistling and humming from pipe rotation.', 'Pipe spinning generates noise.'], ['Natural music with a whistling escalation.', 'Low music increases and levels out.', 'Steady music with a slight escalation.']]"
6894,Some_Sort_of_Engine_1.wav,caption_4,someone is operating a jackhammer and it is noisy.,"[['Motor creating a steady vibration.', 'Jackhammer causing loud noise.', 'Machinery in operation.'], ['Continuous vibration from a motor.', 'Noisy jackhammer being operated.', 'Operating a loud equipment.']]"
6895,Car_wash.wav,caption_4,the wind is blowing over a large open space and occasionally water splashes.,"[['Vehicle moving with air pressure.', 'Fast transport in open space.', 'Steady motion with occasional splashes.'], ['Pressurized cabin in motion.', 'Constant speed in sky transport.', 'Wind and water during transit.']]"
6896,Car_Keys.wav,caption_4,someone is rattling metal discs joined together in a chain so they clink.,"[['Keys clanking together.', 'Metallic objects hitting each other.', 'Increasing sound frequency.'], ['Keys being jingled.', 'Clashing metal sounds.', 'Sound intensity growing.']]"
6897,Radio_annoyance.wav,caption_4,an old fashioned record player skipping then begins to play a woman singing.,"[['Static and music playing.', 'A song plays with some interference.', 'A vintage record player and a song.'], ['Record player skipping before playing a song.', 'Old fashioned player with a woman singing.', 'Vintage music device and female vocals.']]"
